JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
VE	Ventes	VE-2025-0193	20250422	411000	Clients	C011	Serres & Vérandas Alpines SAS	FA2025-0193	20250422	Facture FA2025-0193  Serres & Vérandas Alpines SAS	12544,32	0,00			20250430		
VE	Ventes	VE-2025-0193	20250422	701000	Ventes de produits finis	C011	Serres & Vérandas Alpines SAS	FA2025-0193	20250422	Facture FA2025-0193  Serres & Vérandas Alpines SAS	0,00	10453,60			20250430		
VE	Ventes	VE-2025-0193	20250422	445710	TVA collectée			FA2025-0193	20250422	Facture FA2025-0193  Serres & Vérandas Alpines SAS	0,00	2090,72			20250430		
VE	Ventes	VE-2025-0194	20250421	411000	Clients	C010	Promoteurs du Forez SA	FA2025-0194	20250421	Facture FA2025-0194  Promoteurs du Forez SA	4168,08	0,00			20250430		
VE	Ventes	VE-2025-0194	20250421	701000	Ventes de produits finis	C010	Promoteurs du Forez SA	FA2025-0194	20250421	Facture FA2025-0194  Promoteurs du Forez SA	0,00	3473,40			20250430		
VE	Ventes	VE-2025-0194	20250421	445710	TVA collectée			FA2025-0194	20250421	Facture FA2025-0194  Promoteurs du Forez SA	0,00	694,68			20250430		
VE	Ventes	VE-2025-0195	20250403	411000	Clients	C004	Groupe Immovance SA	FA2025-0195	20250403	Facture FA2025-0195  Groupe Immovance SA	12144,60	0,00			20250430		
VE	Ventes	VE-2025-0195	20250403	701000	Ventes de produits finis	C004	Groupe Immovance SA	FA2025-0195	20250403	Facture FA2025-0195  Groupe Immovance SA	0,00	10120,50			20250430		
VE	Ventes	VE-2025-0195	20250403	445710	TVA collectée			FA2025-0195	20250403	Facture FA2025-0195  Groupe Immovance SA	0,00	2024,10			20250430		
VE	Ventes	VE-2025-0196	20250418	411000	Clients	C002	Verrería del Sur SL	FA2025-0196	20250418	Facture FA2025-0196  Verrería del Sur SL	15878,40	0,00			20250430		
VE	Ventes	VE-2025-0196	20250418	701000	Ventes de produits finis	C002	Verrería del Sur SL	FA2025-0196	20250418	Facture FA2025-0196  Verrería del Sur SL	0,00	13232,00			20250430		
VE	Ventes	VE-2025-0196	20250418	445710	TVA collectée			FA2025-0196	20250418	Facture FA2025-0196  Verrería del Sur SL	0,00	2646,40			20250430		
VE	Ventes	VE-2025-0197	20250421	411000	Clients	C001	Bâtiplace SARL	FA2025-0197	20250421	Facture FA2025-0197  Bâtiplace SARL	25530,00	0,00			20250430		
VE	Ventes	VE-2025-0197	20250421	701000	Ventes de produits finis	C001	Bâtiplace SARL	FA2025-0197	20250421	Facture FA2025-0197  Bâtiplace SARL	0,00	21275,00			20250430		
VE	Ventes	VE-2025-0197	20250421	445710	TVA collectée			FA2025-0197	20250421	Facture FA2025-0197  Bâtiplace SARL	0,00	4255,00			20250430		
VE	Ventes	VE-2025-0198	20250414	411000	Clients	C003	Menuiseries Chartier SAS	FA2025-0198	20250414	Facture FA2025-0198  Menuiseries Chartier SAS	15084,48	0,00			20250430		
VE	Ventes	VE-2025-0198	20250414	701000	Ventes de produits finis	C003	Menuiseries Chartier SAS	FA2025-0198	20250414	Facture FA2025-0198  Menuiseries Chartier SAS	0,00	12570,40			20250430		
VE	Ventes	VE-2025-0198	20250414	445710	TVA collectée			FA2025-0198	20250414	Facture FA2025-0198  Menuiseries Chartier SAS	0,00	2514,08			20250430		
VE	Ventes	VE-2025-0199	20250402	411000	Clients	C004	Groupe Immovance SA	FA2025-0199	20250402	Facture FA2025-0199  Groupe Immovance SA	24401,28	0,00			20250430		
VE	Ventes	VE-2025-0199	20250402	701000	Ventes de produits finis	C004	Groupe Immovance SA	FA2025-0199	20250402	Facture FA2025-0199  Groupe Immovance SA	0,00	20334,40			20250430		
VE	Ventes	VE-2025-0199	20250402	445710	TVA collectée			FA2025-0199	20250402	Facture FA2025-0199  Groupe Immovance SA	0,00	4066,88			20250430		
VE	Ventes	VE-2025-0200	20250411	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0200	20250411	Facture FA2025-0200  Constructions Peyrelle SAS	15180,00	0,00			20250430		
VE	Ventes	VE-2025-0200	20250411	701000	Ventes de produits finis	C006	Constructions Peyrelle SAS	FA2025-0200	20250411	Facture FA2025-0200  Constructions Peyrelle SAS	0,00	12650,00			20250430		
VE	Ventes	VE-2025-0200	20250411	445710	TVA collectée			FA2025-0200	20250411	Facture FA2025-0200  Constructions Peyrelle SAS	0,00	2530,00			20250430		
VE	Ventes	VE-2025-0201	20250404	411000	Clients	C011	Serres & Vérandas Alpines SAS	FA2025-0201	20250404	Facture FA2025-0201  Serres & Vérandas Alpines SAS	4984,80	0,00			20250430		
VE	Ventes	VE-2025-0201	20250404	706000	Prestations de services	C011	Serres & Vérandas Alpines SAS	FA2025-0201	20250404	Facture FA2025-0201  Serres & Vérandas Alpines SAS	0,00	4154,00			20250430		
VE	Ventes	VE-2025-0201	20250404	445710	TVA collectée			FA2025-0201	20250404	Facture FA2025-0201  Serres & Vérandas Alpines SAS	0,00	830,80			20250430		
VE	Ventes	VE-2025-0202	20250404	411000	Clients	C002	Verrería del Sur SL	FA2025-0202	20250404	Facture FA2025-0202  Verrería del Sur SL	2921,28	0,00			20250430		
VE	Ventes	VE-2025-0202	20250404	701000	Ventes de produits finis	C002	Verrería del Sur SL	FA2025-0202	20250404	Facture FA2025-0202  Verrería del Sur SL	0,00	2434,40			20250430		
VE	Ventes	VE-2025-0202	20250404	445710	TVA collectée			FA2025-0202	20250404	Facture FA2025-0202  Verrería del Sur SL	0,00	486,88			20250430		
VE	Ventes	VE-2025-0203	20250410	411000	Clients	C004	Groupe Immovance SA	FA2025-0203	20250410	Facture FA2025-0203  Groupe Immovance SA	1104,00	0,00			20250430		
VE	Ventes	VE-2025-0203	20250410	706000	Prestations de services	C004	Groupe Immovance SA	FA2025-0203	20250410	Facture FA2025-0203  Groupe Immovance SA	0,00	920,00			20250430		
VE	Ventes	VE-2025-0203	20250410	445710	TVA collectée			FA2025-0203	20250410	Facture FA2025-0203  Groupe Immovance SA	0,00	184,00			20250430		
VE	Ventes	VE-2025-0204	20250409	411000	Clients	C001	Bâtiplace SARL	FA2025-0204	20250409	Facture FA2025-0204  Bâtiplace SARL	1104,00	0,00			20250430		
VE	Ventes	VE-2025-0204	20250409	706000	Prestations de services	C001	Bâtiplace SARL	FA2025-0204	20250409	Facture FA2025-0204  Bâtiplace SARL	0,00	920,00			20250430		
VE	Ventes	VE-2025-0204	20250409	445710	TVA collectée			FA2025-0204	20250409	Facture FA2025-0204  Bâtiplace SARL	0,00	184,00			20250430		
VE	Ventes	VE-2025-0205	20250418	411000	Clients	C011	Serres & Vérandas Alpines SAS	FA2025-0205	20250418	Facture FA2025-0205  Serres & Vérandas Alpines SAS	9559,56	0,00			20250430		
VE	Ventes	VE-2025-0205	20250418	701000	Ventes de produits finis	C011	Serres & Vérandas Alpines SAS	FA2025-0205	20250418	Facture FA2025-0205  Serres & Vérandas Alpines SAS	0,00	7966,30			20250430		
VE	Ventes	VE-2025-0205	20250418	445710	TVA collectée			FA2025-0205	20250418	Facture FA2025-0205  Serres & Vérandas Alpines SAS	0,00	1593,26			20250430		
VE	Ventes	VE-2025-0206	20250414	411000	Clients	C007	Atelier Lumière & Verre EURL	FA2025-0206	20250414	Facture FA2025-0206  Atelier Lumière & Verre EURL	576,00	0,00			20250430		
VE	Ventes	VE-2025-0206	20250414	706000	Prestations de services	C007	Atelier Lumière & Verre EURL	FA2025-0206	20250414	Facture FA2025-0206  Atelier Lumière & Verre EURL	0,00	480,00			20250430		
VE	Ventes	VE-2025-0206	20250414	445710	TVA collectée			FA2025-0206	20250414	Facture FA2025-0206  Atelier Lumière & Verre EURL	0,00	96,00			20250430		
VE	Ventes	VE-2025-0207	20250418	411000	Clients	C004	Groupe Immovance SA	FA2025-0207	20250418	Facture FA2025-0207  Groupe Immovance SA	25185,00	0,00			20250430		
VE	Ventes	VE-2025-0207	20250418	701000	Ventes de produits finis	C004	Groupe Immovance SA	FA2025-0207	20250418	Facture FA2025-0207  Groupe Immovance SA	0,00	20987,50			20250430		
VE	Ventes	VE-2025-0207	20250418	445710	TVA collectée			FA2025-0207	20250418	Facture FA2025-0207  Groupe Immovance SA	0,00	4197,50			20250430		
VE	Ventes	VE-2025-0208	20250402	411000	Clients	C012	Tertiaire Bâtir SAS	FA2025-0208	20250402	Facture FA2025-0208  Tertiaire Bâtir SAS	23619,12	0,00			20250430		
VE	Ventes	VE-2025-0208	20250402	701000	Ventes de produits finis	C012	Tertiaire Bâtir SAS	FA2025-0208	20250402	Facture FA2025-0208  Tertiaire Bâtir SAS	0,00	19682,60			20250430		
VE	Ventes	VE-2025-0208	20250402	445710	TVA collectée			FA2025-0208	20250402	Facture FA2025-0208  Tertiaire Bâtir SAS	0,00	3936,52			20250430		
VE	Ventes	VE-2025-0209	20250404	411000	Clients	C005	Façades Rhôdaniennes SARL	FA2025-0209	20250404	Facture FA2025-0209  Façades Rhôdaniennes SARL	3450,00	0,00			20250430		
VE	Ventes	VE-2025-0209	20250404	701000	Ventes de produits finis	C005	Façades Rhôdaniennes SARL	FA2025-0209	20250404	Facture FA2025-0209  Façades Rhôdaniennes SARL	0,00	2875,00			20250430		
VE	Ventes	VE-2025-0209	20250404	445710	TVA collectée			FA2025-0209	20250404	Facture FA2025-0209  Façades Rhôdaniennes SARL	0,00	575,00			20250430		
VE	Ventes	VE-2025-0210	20250509	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0210	20250509	Facture FA2025-0210  Constructions Peyrelle SAS	9342,00	0,00			20250531		
VE	Ventes	VE-2025-0210	20250509	701000	Ventes de produits finis	C006	Constructions Peyrelle SAS	FA2025-0210	20250509	Facture FA2025-0210  Constructions Peyrelle SAS	0,00	7785,00			20250531		
VE	Ventes	VE-2025-0210	20250509	445710	TVA collectée			FA2025-0210	20250509	Facture FA2025-0210  Constructions Peyrelle SAS	0,00	1557,00			20250531		
VE	Ventes	VE-2025-0211	20250506	411000	Clients	C001	Bâtiplace SARL	FA2025-0211	20250506	Facture FA2025-0211  Bâtiplace SARL	26199,36	0,00			20250531		
VE	Ventes	VE-2025-0211	20250506	701000	Ventes de produits finis	C001	Bâtiplace SARL	FA2025-0211	20250506	Facture FA2025-0211  Bâtiplace SARL	0,00	21832,80			20250531		
VE	Ventes	VE-2025-0211	20250506	445710	TVA collectée			FA2025-0211	20250506	Facture FA2025-0211  Bâtiplace SARL	0,00	4366,56			20250531		
VE	Ventes	VE-2025-0212	20250502	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0212	20250502	Facture FA2025-0212  Constructions Peyrelle SAS	5498,88	0,00			20250531		
VE	Ventes	VE-2025-0212	20250502	701000	Ventes de produits finis	C006	Constructions Peyrelle SAS	FA2025-0212	20250502	Facture FA2025-0212  Constructions Peyrelle SAS	0,00	4582,40			20250531		
VE	Ventes	VE-2025-0212	20250502	445710	TVA collectée			FA2025-0212	20250502	Facture FA2025-0212  Constructions Peyrelle SAS	0,00	916,48			20250531		
VE	Ventes	VE-2025-0213	20250508	411000	Clients	C012	Tertiaire Bâtir SAS	FA2025-0213	20250508	Facture FA2025-0213  Tertiaire Bâtir SAS	3771,12	0,00			20250531		
VE	Ventes	VE-2025-0213	20250508	701000	Ventes de produits finis	C012	Tertiaire Bâtir SAS	FA2025-0213	20250508	Facture FA2025-0213  Tertiaire Bâtir SAS	0,00	3142,60			20250531		
VE	Ventes	VE-2025-0213	20250508	445710	TVA collectée			FA2025-0213	20250508	Facture FA2025-0213  Tertiaire Bâtir SAS	0,00	628,52			20250531		
VE	Ventes	VE-2025-0214	20250523	411000	Clients	C007	Atelier Lumière & Verre EURL	FA2025-0214	20250523	Facture FA2025-0214  Atelier Lumière & Verre EURL	4708,44	0,00			20250531		
VE	Ventes	VE-2025-0214	20250523	701000	Ventes de produits finis	C007	Atelier Lumière & Verre EURL	FA2025-0214	20250523	Facture FA2025-0214  Atelier Lumière & Verre EURL	0,00	3923,70			20250531		
VE	Ventes	VE-2025-0214	20250523	445710	TVA collectée			FA2025-0214	20250523	Facture FA2025-0214  Atelier Lumière & Verre EURL	0,00	784,74			20250531		
VE	Ventes	VE-2025-0215	20250508	411000	Clients	C009	Négoce Vitrages Réunis SARL	FA2025-0215	20250508	Facture FA2025-0215  Négoce Vitrages Réunis SARL	16870,80	0,00			20250531		
VE	Ventes	VE-2025-0215	20250508	701000	Ventes de produits finis	C009	Négoce Vitrages Réunis SARL	FA2025-0215	20250508	Facture FA2025-0215  Négoce Vitrages Réunis SARL	0,00	14059,00			20250531		
VE	Ventes	VE-2025-0215	20250508	445710	TVA collectée			FA2025-0215	20250508	Facture FA2025-0215  Négoce Vitrages Réunis SARL	0,00	2811,80			20250531		
VE	Ventes	VE-2025-0216	20250506	411000	Clients	C001	Bâtiplace SARL	FA2025-0216	20250506	Facture FA2025-0216  Bâtiplace SARL	1104,00	0,00			20250531		
VE	Ventes	VE-2025-0216	20250506	706000	Prestations de services	C001	Bâtiplace SARL	FA2025-0216	20250506	Facture FA2025-0216  Bâtiplace SARL	0,00	920,00			20250531		
VE	Ventes	VE-2025-0216	20250506	445710	TVA collectée			FA2025-0216	20250506	Facture FA2025-0216  Bâtiplace SARL	0,00	184,00			20250531		
VE	Ventes	VE-2025-0217	20250512	411000	Clients	C009	Négoce Vitrages Réunis SARL	FA2025-0217	20250512	Facture FA2025-0217  Négoce Vitrages Réunis SARL	19761,60	0,00			20250531		
VE	Ventes	VE-2025-0217	20250512	701000	Ventes de produits finis	C009	Négoce Vitrages Réunis SARL	FA2025-0217	20250512	Facture FA2025-0217  Négoce Vitrages Réunis SARL	0,00	16468,00			20250531		
VE	Ventes	VE-2025-0217	20250512	445710	TVA collectée			FA2025-0217	20250512	Facture FA2025-0217  Négoce Vitrages Réunis SARL	0,00	3293,60			20250531		
VE	Ventes	VE-2025-0218	20250526	411000	Clients	C009	Négoce Vitrages Réunis SARL	FA2025-0218	20250526	Facture FA2025-0218  Négoce Vitrages Réunis SARL	12200,64	0,00			20250531		
VE	Ventes	VE-2025-0218	20250526	701000	Ventes de produits finis	C009	Négoce Vitrages Réunis SARL	FA2025-0218	20250526	Facture FA2025-0218  Négoce Vitrages Réunis SARL	0,00	10167,20			20250531		
VE	Ventes	VE-2025-0218	20250526	445710	TVA collectée			FA2025-0218	20250526	Facture FA2025-0218  Négoce Vitrages Réunis SARL	0,00	2033,44			20250531		
VE	Ventes	VE-2025-0219	20250526	411000	Clients	C004	Groupe Immovance SA	FA2025-0219	20250526	Facture FA2025-0219  Groupe Immovance SA	576,00	0,00			20250531		
VE	Ventes	VE-2025-0219	20250526	706000	Prestations de services	C004	Groupe Immovance SA	FA2025-0219	20250526	Facture FA2025-0219  Groupe Immovance SA	0,00	480,00			20250531		
VE	Ventes	VE-2025-0219	20250526	445710	TVA collectée			FA2025-0219	20250526	Facture FA2025-0219  Groupe Immovance SA	0,00	96,00			20250531		
VE	Ventes	VE-2025-0220	20250514	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0220	20250514	Facture FA2025-0220  Constructions Peyrelle SAS	13099,68	0,00			20250531		
VE	Ventes	VE-2025-0220	20250514	701000	Ventes de produits finis	C006	Constructions Peyrelle SAS	FA2025-0220	20250514	Facture FA2025-0220  Constructions Peyrelle SAS	0,00	10916,40			20250531		
VE	Ventes	VE-2025-0220	20250514	445710	TVA collectée			FA2025-0220	20250514	Facture FA2025-0220  Constructions Peyrelle SAS	0,00	2183,28			20250531		
VE	Ventes	VE-2025-0221	20250526	411000	Clients	C002	Verrería del Sur SL	FA2025-0221	20250526	Facture FA2025-0221  Verrería del Sur SL	9725,52	0,00			20250531		
VE	Ventes	VE-2025-0221	20250526	701000	Ventes de produits finis	C002	Verrería del Sur SL	FA2025-0221	20250526	Facture FA2025-0221  Verrería del Sur SL	0,00	8104,60			20250531		
VE	Ventes	VE-2025-0221	20250526	445710	TVA collectée			FA2025-0221	20250526	Facture FA2025-0221  Verrería del Sur SL	0,00	1620,92			20250531		
VE	Ventes	VE-2025-0222	20250521	411000	Clients	C003	Menuiseries Chartier SAS	FA2025-0222	20250521	Facture FA2025-0222  Menuiseries Chartier SAS	1104,00	0,00			20250531		
VE	Ventes	VE-2025-0222	20250521	706000	Prestations de services	C003	Menuiseries Chartier SAS	FA2025-0222	20250521	Facture FA2025-0222  Menuiseries Chartier SAS	0,00	920,00			20250531		
VE	Ventes	VE-2025-0222	20250521	445710	TVA collectée			FA2025-0222	20250521	Facture FA2025-0222  Menuiseries Chartier SAS	0,00	184,00			20250531		
VE	Ventes	VE-2025-0223	20250516	411000	Clients	C008	Habitat Confluence SAS	FA2025-0223	20250516	Facture FA2025-0223  Habitat Confluence SAS	7045,44	0,00			20250531		
VE	Ventes	VE-2025-0223	20250516	701000	Ventes de produits finis	C008	Habitat Confluence SAS	FA2025-0223	20250516	Facture FA2025-0223  Habitat Confluence SAS	0,00	5871,20			20250531		
VE	Ventes	VE-2025-0223	20250516	445710	TVA collectée			FA2025-0223	20250516	Facture FA2025-0223  Habitat Confluence SAS	0,00	1174,24			20250531		
VE	Ventes	VE-2025-0224	20250516	411000	Clients	C011	Serres & Vérandas Alpines SAS	FA2025-0224	20250516	Facture FA2025-0224  Serres & Vérandas Alpines SAS	6549,84	0,00			20250531		
VE	Ventes	VE-2025-0224	20250516	701000	Ventes de produits finis	C011	Serres & Vérandas Alpines SAS	FA2025-0224	20250516	Facture FA2025-0224  Serres & Vérandas Alpines SAS	0,00	5458,20			20250531		
VE	Ventes	VE-2025-0224	20250516	445710	TVA collectée			FA2025-0224	20250516	Facture FA2025-0224  Serres & Vérandas Alpines SAS	0,00	1091,64			20250531		
VE	Ventes	VE-2025-0225	20250514	411000	Clients	C007	Atelier Lumière & Verre EURL	FA2025-0225	20250514	Facture FA2025-0225  Atelier Lumière & Verre EURL	576,00	0,00			20250531		
VE	Ventes	VE-2025-0225	20250514	706000	Prestations de services	C007	Atelier Lumière & Verre EURL	FA2025-0225	20250514	Facture FA2025-0225  Atelier Lumière & Verre EURL	0,00	480,00			20250531		
VE	Ventes	VE-2025-0225	20250514	445710	TVA collectée			FA2025-0225	20250514	Facture FA2025-0225  Atelier Lumière & Verre EURL	0,00	96,00			20250531		
VE	Ventes	VE-2025-0226	20250522	411000	Clients	C009	Négoce Vitrages Réunis SARL	FA2025-0226	20250522	Facture FA2025-0226  Négoce Vitrages Réunis SARL	24289,20	0,00			20250531		
VE	Ventes	VE-2025-0226	20250522	701000	Ventes de produits finis	C009	Négoce Vitrages Réunis SARL	FA2025-0226	20250522	Facture FA2025-0226  Négoce Vitrages Réunis SARL	0,00	20241,00			20250531		
VE	Ventes	VE-2025-0226	20250522	445710	TVA collectée			FA2025-0226	20250522	Facture FA2025-0226  Négoce Vitrages Réunis SARL	0,00	4048,20			20250531		
VE	Ventes	VE-2025-0227	20250502	411000	Clients	C001	Bâtiplace SARL	FA2025-0227	20250502	Facture FA2025-0227  Bâtiplace SARL	5160,48	0,00			20250531		
VE	Ventes	VE-2025-0227	20250502	701000	Ventes de produits finis	C001	Bâtiplace SARL	FA2025-0227	20250502	Facture FA2025-0227  Bâtiplace SARL	0,00	4300,40			20250531		
VE	Ventes	VE-2025-0227	20250502	445710	TVA collectée			FA2025-0227	20250502	Facture FA2025-0227  Bâtiplace SARL	0,00	860,08			20250531		
VE	Ventes	VE-2025-0228	20250509	411000	Clients	C003	Menuiseries Chartier SAS	FA2025-0228	20250509	Facture FA2025-0228  Menuiseries Chartier SAS	20117,88	0,00			20250531		
VE	Ventes	VE-2025-0228	20250509	701000	Ventes de produits finis	C003	Menuiseries Chartier SAS	FA2025-0228	20250509	Facture FA2025-0228  Menuiseries Chartier SAS	0,00	16764,90			20250531		
VE	Ventes	VE-2025-0228	20250509	445710	TVA collectée			FA2025-0228	20250509	Facture FA2025-0228  Menuiseries Chartier SAS	0,00	3352,98			20250531		
VE	Ventes	VE-2025-0229	20250516	411000	Clients	C011	Serres & Vérandas Alpines SAS	FA2025-0229	20250516	Facture FA2025-0229  Serres & Vérandas Alpines SAS	7960,80	0,00			20250531		
VE	Ventes	VE-2025-0229	20250516	706000	Prestations de services	C011	Serres & Vérandas Alpines SAS	FA2025-0229	20250516	Facture FA2025-0229  Serres & Vérandas Alpines SAS	0,00	6634,00			20250531		
VE	Ventes	VE-2025-0229	20250516	445710	TVA collectée			FA2025-0229	20250516	Facture FA2025-0229  Serres & Vérandas Alpines SAS	0,00	1326,80			20250531		
VE	Ventes	VE-2025-0230	20250509	411000	Clients	C010	Promoteurs du Forez SA	FA2025-0230	20250509	Facture FA2025-0230  Promoteurs du Forez SA	17466,24	0,00			20250531		
VE	Ventes	VE-2025-0230	20250509	701000	Ventes de produits finis	C010	Promoteurs du Forez SA	FA2025-0230	20250509	Facture FA2025-0230  Promoteurs du Forez SA	0,00	14555,20			20250531		
VE	Ventes	VE-2025-0230	20250509	445710	TVA collectée			FA2025-0230	20250509	Facture FA2025-0230  Promoteurs du Forez SA	0,00	2911,04			20250531		
VE	Ventes	VE-2025-0231	20250523	411000	Clients	C001	Bâtiplace SARL	FA2025-0231	20250523	Facture FA2025-0231  Bâtiplace SARL	5505,60	0,00			20250531		
VE	Ventes	VE-2025-0231	20250523	706000	Prestations de services	C001	Bâtiplace SARL	FA2025-0231	20250523	Facture FA2025-0231  Bâtiplace SARL	0,00	4588,00			20250531		
VE	Ventes	VE-2025-0231	20250523	445710	TVA collectée			FA2025-0231	20250523	Facture FA2025-0231  Bâtiplace SARL	0,00	917,60			20250531		
VE	Ventes	VE-2025-0232	20250521	411000	Clients	C010	Promoteurs du Forez SA	FA2025-0232	20250521	Facture FA2025-0232  Promoteurs du Forez SA	6152,88	0,00			20250531		
